loss,acc,val_loss,val_acc
5.1585164070129395,0.181640625,3.612903594970703,0.07426778227090836
2.341491460800171,0.1943359375,15.294859886169434,0.052301254123449326
2.08559250831604,0.2744140625,26.58061408996582,0.04916318133473396
2.0401957035064697,0.2871287167072296,31.460596084594727,0.050209205597639084
1.7564908266067505,0.3984375,35.00407409667969,0.050209205597639084
1.7925119400024414,0.396484375,47.109703063964844,0.04916318133473396
1.7634637355804443,0.4306640625,52.670406341552734,0.04916318133473396
1.4483369588851929,0.5168316960334778,55.27456283569336,0.04916318133473396
1.429758071899414,0.529296875,62.751792907714844,0.04916318133473396
1.4712265729904175,0.5361328125,60.93251037597656,0.04916318133473396
1.459360957145691,0.5146484375,55.34547805786133,0.050209205597639084
1.2522923946380615,0.5584158301353455,59.57284927368164,0.050209205597639084
1.1694444417953491,0.5888671875,60.5731315612793,0.04916318133473396
1.1793540716171265,0.58984375,51.77281188964844,0.05962343141436577
1.1411268711090088,0.5861386060714722,37.53557586669922,0.0868200808763504
0.8669474124908447,0.673828125,34.015106201171875,0.09518828243017197
0.961966335773468,0.6796875,11.467716217041016,0.25209206342697144
0.9085583090782166,0.697265625,7.710348129272461,0.3514644205570221
0.8263930678367615,0.7188118696212769,7.527015209197998,0.28870293498039246
0.7106500267982483,0.7275390625,3.278021812438965,0.4748953878879547
0.7085790634155273,0.7578125,2.7874255180358887,0.48744770884513855
0.7105950713157654,0.75390625,2.891913652420044,0.4989539682865143
0.664537250995636,0.7554455399513245,1.9762837886810303,0.5638075470924377
0.5081706047058105,0.822265625,2.8942511081695557,0.49163180589675903
0.5511905550956726,0.80859375,1.8622220754623413,0.5910041928291321
0.5327051281929016,0.810546875,2.0045483112335205,0.5230125784873962
0.3864923119544983,0.8475247621536255,2.0065696239471436,0.5669456124305725
0.44941338896751404,0.845703125,2.0146923065185547,0.5700836777687073
0.40292876958847046,0.8515625,2.257772445678711,0.5638075470924377
0.397564560174942,0.8564356565475464,2.1706295013427734,0.5439330339431763
0.34146812558174133,0.8798828125,2.1731598377227783,0.5585774183273315
0.27992624044418335,0.900390625,1.96987783908844,0.5805439352989197
0.3608347773551941,0.8837890625,2.1207447052001953,0.5418410301208496
0.3140431344509125,0.89207923412323,1.5470484495162964,0.6046025156974792
0.22326043248176575,0.9150390625,1.9475374221801758,0.5878661274909973
0.18354645371437073,0.9423828125,1.8171461820602417,0.6129707098007202
0.2212066948413849,0.9169921875,1.9698594808578491,0.6108786463737488
0.15944746136665344,0.9485148787498474,2.5990893840789795,0.5669456124305725
0.20421046018600464,0.9345703125,2.858518362045288,0.5449790954589844
0.16686244308948517,0.939453125,2.117349147796631,0.5784518718719482
0.14694496989250183,0.9445544481277466,3.1927201747894287,0.5198744535446167
0.10624099522829056,0.9619140625,2.451064348220825,0.5794979333877563
0.11022574454545975,0.962890625,2.084890842437744,0.5711296796798706
0.1429695338010788,0.9482421875,1.9416406154632568,0.6182008385658264
0.14146900177001953,0.9534653425216675,4.2096476554870605,0.4445606768131256
0.09879865497350693,0.96484375,2.0622711181640625,0.6140167117118835
0.08694320172071457,0.970703125,1.9136050939559937,0.6276150345802307
0.0864412784576416,0.96875,1.6973826885223389,0.6673640012741089
0.06561105698347092,0.9792079329490662,1.9128329753875732,0.6391213536262512
0.06796690076589584,0.978515625,1.7557352781295776,0.6548117399215698
