loss,acc,val_loss,val_acc
4.076054573059082,0.1533203125,11.347771644592285,0.13702929019927979
2.2384707927703857,0.1884765625,19.683767318725586,0.13702929019927979
2.091252565383911,0.2412109375,22.09365463256836,0.13702929019927979
1.9801583290100098,0.29009902477264404,26.75735855102539,0.13702929019927979
1.7681392431259155,0.3779296875,29.858654022216797,0.13702929019927979
1.5902386903762817,0.4443359375,26.72271728515625,0.13702929019927979
1.4873220920562744,0.4833984375,25.766860961914062,0.13702929019927979
1.3745585680007935,0.5227722525596619,24.63608169555664,0.13702929019927979
1.2674444913864136,0.5703125,21.98577880859375,0.13702929019927979
1.3730778694152832,0.560546875,11.611621856689453,0.14539748430252075
1.2936087846755981,0.5380859375,6.09094762802124,0.178870290517807
1.0585260391235352,0.6425742506980896,5.286682605743408,0.1945606768131256
1.0072619915008545,0.6494140625,3.721426248550415,0.27824267745018005
1.0295579433441162,0.6416015625,3.0942704677581787,0.2709205150604248
1.0650757551193237,0.6356435418128967,3.0979437828063965,0.3786610960960388
0.9386187791824341,0.6767578125,2.0906379222869873,0.42573222517967224
0.7968980669975281,0.720703125,1.9001482725143433,0.42154812812805176
0.80987149477005,0.73046875,1.655172348022461,0.47698745131492615
0.9600363373756409,0.6831682920455933,1.6607162952423096,0.5230125784873962
0.8046106696128845,0.73828125,1.3288646936416626,0.5920501947402954
0.6893025636672974,0.7578125,0.9768409729003906,0.6663179993629456
0.762185275554657,0.7490234375,0.8630149960517883,0.7186192274093628
0.7322589159011841,0.7455445528030396,0.8912571668624878,0.723849356174469
0.7279691696166992,0.751953125,0.8102712035179138,0.7479079365730286
0.631941020488739,0.767578125,0.820681095123291,0.7269874215126038
0.6515789031982422,0.7841796875,0.7343167662620544,0.7468619346618652
0.6813003420829773,0.7663366198539734,0.7681820392608643,0.7458158731460571
0.6028143763542175,0.810546875,0.6448654532432556,0.7792887091636658
0.5471111536026001,0.8115234375,0.7807645797729492,0.758368194103241
0.7107779383659363,0.7574257254600525,0.7746588587760925,0.7541841268539429
0.5195878148078918,0.8125,0.6437604427337646,0.7928870320320129
0.5361456274986267,0.814453125,0.6672993898391724,0.7824267745018005
0.5827178955078125,0.810546875,0.7436314225196838,0.7615062594413757
0.5848835110664368,0.7930693030357361,0.8845618963241577,0.7332636117935181
0.513984203338623,0.8271484375,0.8938222527503967,0.7228033542633057
0.45620936155319214,0.8544921875,0.7480210661888123,0.7698744535446167
0.48765265941619873,0.8388671875,0.8083814382553101,0.7573221921920776
0.4100053608417511,0.8504950404167175,0.6431227922439575,0.784518837928772
0.425032377243042,0.8466796875,0.6897199153900146,0.7897489666938782
0.506656289100647,0.8369140625,0.5112648606300354,0.819037675857544
0.41568195819854736,0.8415841460227966,0.6337236166000366,0.8002092242240906
0.37927260994911194,0.861328125,0.6934248208999634,0.7834727764129639
0.4491031765937805,0.8603515625,0.6738645434379578,0.7981171607971191
0.41753020882606506,0.859375,0.8770050406455994,0.7510460019111633
0.3934316635131836,0.8524752259254456,0.6475154161453247,0.7939330339431763
0.43008890748023987,0.8544921875,0.6166443228721619,0.8158996105194092
0.3977234661579132,0.8486328125,0.7644349932670593,0.7573221921920776
0.3908275365829468,0.87890625,0.5020990371704102,0.8357740640640259
0.41834935545921326,0.8653465509414673,0.5212273001670837,0.8378661274909973
0.38982659578323364,0.8818359375,0.6343139410018921,0.8158996105194092
