loss,acc,val_loss,val_acc
2.512408494949341,0.0634765625,2.4829261302948,0.05543933063745499
2.4596481323242188,0.0771484375,2.4530110359191895,0.08263598382472992
2.3539607524871826,0.119140625,2.244434118270874,0.2092050164937973
2.0726075172424316,0.21089108288288116,2.0121917724609375,0.26778241991996765
1.9159727096557617,0.2451171875,1.866245150566101,0.3064853549003601
1.8127691745758057,0.28515625,1.8024102449417114,0.32322174310684204
1.7701348066329956,0.3125,1.7811628580093384,0.27824267745018005
1.7667378187179565,0.3297029733657837,1.6918672323226929,0.3169456124305725
1.6506667137145996,0.359375,1.5950934886932373,0.46129706501960754
1.5784395933151245,0.4169921875,1.5061466693878174,0.4278242588043213
1.5440398454666138,0.4345703125,1.485669493675232,0.5041841268539429
1.4612170457839966,0.48613861203193665,1.4278655052185059,0.51778244972229
1.3906636238098145,0.53515625,1.4222608804702759,0.48117154836654663
1.4972054958343506,0.4775390625,1.3698961734771729,0.5700836777687073
1.2981666326522827,0.5445544719696045,1.2583670616149902,0.5962343215942383
1.2926828861236572,0.5654296875,1.33885657787323,0.5449790954589844
1.2870557308197021,0.5498046875,1.251335859298706,0.5972803235054016
1.2160544395446777,0.5771484375,1.20502507686615,0.5951882600784302
1.0758378505706787,0.6217821836471558,1.0907764434814453,0.6485355496406555
1.0610911846160889,0.6494140625,1.0291461944580078,0.6663179993629456
1.0461230278015137,0.63671875,1.0168838500976562,0.6820083856582642
1.0695011615753174,0.63671875,0.9883082509040833,0.6956067085266113
0.884202778339386,0.7227723002433777,0.9722921848297119,0.6663179993629456
0.9007684588432312,0.6728515625,0.8740993142127991,0.7071129679679871
0.9123255014419556,0.685546875,0.9549991488456726,0.6841003894805908
0.8438646197319031,0.705078125,0.8404970169067383,0.7311715483665466
0.805575966835022,0.7207920551300049,0.8277498483657837,0.73221755027771
0.8158338665962219,0.7392578125,0.8368961811065674,0.7112970948219299
0.8437154293060303,0.7080078125,0.8810548782348633,0.7092050313949585
0.749313473701477,0.7425742745399475,0.9331728219985962,0.6924686431884766
0.7229422330856323,0.744140625,0.8525994420051575,0.7207112908363342
0.7282412648200989,0.748046875,0.7487072348594666,0.7562761306762695
0.771353006362915,0.724609375,0.7823297381401062,0.7458158731460571
0.6230925917625427,0.7851485013961792,0.7446588277816772,0.7479079365730286
0.736909806728363,0.73046875,0.8300180435180664,0.715481162071228
0.6819088459014893,0.7666015625,0.8426598310470581,0.723849356174469
0.7339957356452942,0.736328125,0.8205847144126892,0.7259414196014404
0.620424211025238,0.800990104675293,0.8672954440116882,0.715481162071228
0.6002799272537231,0.7958984375,0.7557032704353333,0.7489539980888367
0.6325077414512634,0.78125,0.7548210024833679,0.7458158731460571
0.6104069948196411,0.78910893201828,0.8863890767097473,0.6872385144233704
0.6650015115737915,0.76171875,0.7742582559585571,0.7384937405586243
0.5440623164176941,0.822265625,0.7143550515174866,0.7667363882064819
0.5878312587738037,0.8037109375,0.7323485016822815,0.7489539980888367
0.5212632417678833,0.8138613700866699,0.7232896685600281,0.7552301287651062
0.539490282535553,0.83203125,0.6671293377876282,0.7740585803985596
0.5323803424835205,0.8251953125,0.6882341504096985,0.776150643825531
0.533938467502594,0.8251953125,0.707705020904541,0.7615062594413757
0.4936622977256775,0.8306930661201477,0.7318323850631714,0.7468619346618652
0.5715376138687134,0.7939453125,0.6972036957740784,0.7635983228683472
